B01003_001E,county,state,tract
6772.0,059,36,518501
3078.0,059,36,518502
3977.0,059,36,518600
5345.0,059,36,518700
3571.0,059,36,518800
7521.0,059,36,518900
6532.0,059,36,519000
6259.0,059,36,519100
6371.0,059,36,519200
5948.0,059,36,519300
4192.0,059,36,519400
6033.0,059,36,519500
4292.0,059,36,519601
1910.0,059,36,519602
5257.0,059,36,519702
3359.0,059,36,519703
3334.0,059,36,519704
2549.0,059,36,519801
5386.0,059,36,519802
5221.0,059,36,519900
6785.0,059,36,520001
4191.0,059,36,520002
5439.0,059,36,520100
3121.0,059,36,520200
5919.0,059,36,520300
3996.0,059,36,520401
4536.0,059,36,520402
3931.0,059,36,520501
5341.0,059,36,520502
5861.0,059,36,520600
5122.0,059,36,520700
3833.0,059,36,520800
4541.0,059,36,520900
4997.0,059,36,521000
4773.0,059,36,521100
2937.0,059,36,521200
2106.0,059,36,521301
5436.0,059,36,521302
6568.0,059,36,521400
5011.0,059,36,521500
4239.0,059,36,521601
3152.0,059,36,521602
4774.0,059,36,521700
3760.0,059,36,521801
4283.0,059,36,521802
4055.0,059,36,521902
7729.0,059,36,522000
4941.0,059,36,522700
1083.0,059,36,980100
1233.0,059,36,981100
1433.0,059,36,982100
0.0,059,36,990100
0.0,059,36,990200
0.0,059,36,990301
0.0,059,36,990302
0.0,059,36,990400
0.0,061,36,000100
2670.0,061,36,000201
8016.0,061,36,000202
0.0,061,36,000500
10765.0,061,36,000600
9008.0,061,36,000700
9299.0,061,36,000800
1733.0,061,36,000900
1485.0,061,36,001001
5909.0,061,36,001002
3726.0,061,36,001200
4537.0,061,36,001300
3199.0,061,36,001401
2902.0,061,36,001402
6777.0,061,36,001501
7747.0,061,36,001502
7219.0,061,36,001600
7991.0,061,36,001800
4720.0,061,36,002000
6488.0,061,36,002100
6546.0,061,36,002201
1937.0,061,36,002202
5126.0,061,36,002400
5311.0,061,36,002500
4139.0,061,36,002601
4289.0,061,36,002602
1400.0,061,36,002700
7360.0,061,36,002800
6110.0,061,36,002900
4167.0,061,36,003001
2848.0,061,36,003002
2744.0,061,36,003100
7920.0,061,36,003200
5030.0,061,36,003300
6222.0,061,36,003400
3401.0,061,36,003601
2883.0,061,36,003602
2663.0,061,36,003700
8429.0,061,36,003800
5632.0,061,36,003900
9429.0,061,36,004000
8336.0,061,36,004100
5291.0,061,36,004200
4315.0,061,36,004300
16039.0,061,36,004400
932.0,061,36,004500
2277.0,061,36,004700
7147.0,061,36,004800
4562.0,061,36,004900
5174.0,061,36,005000
3852.0,061,36,005200
4626.0,061,36,005400
4705.0,061,36,005501
2214.0,061,36,005502
2983.0,061,36,005600
2844.0,061,36,005700
3509.0,061,36,005800
5543.0,061,36,005900
5423.0,061,36,006000
4811.0,061,36,006100
4417.0,061,36,006200
6286.0,061,36,006300
7929.0,061,36,006400
6460.0,061,36,006500
11546.0,061,36,006600
5271.0,061,36,006700
7636.0,061,36,006800
2442.0,061,36,006900
8397.0,061,36,007000
6038.0,061,36,007100
7002.0,061,36,007200
5844.0,061,36,007300
3875.0,061,36,007400
4161.0,061,36,007500
1980.0,061,36,007600
5872.0,061,36,007700
7995.0,061,36,007800
4281.0,061,36,007900
5159.0,061,36,008000
8170.0,061,36,008100
3258.0,061,36,008200
3994.0,061,36,008300
2065.0,061,36,008400
2828.0,061,36,008601
0.0,061,36,008602
4062.0,061,36,008603
7008.0,061,36,008700
6840.0,061,36,008800
5368.0,061,36,008900
7760.0,061,36,009000
6402.0,061,36,009100
1701.0,061,36,009200
10012.0,061,36,009300
44.0,061,36,009400
3332.0,061,36,009500
119.0,061,36,009600
5186.0,061,36,009700
7284.0,061,36,009800
5310.0,061,36,009900
1776.0,061,36,010000
1189.0,061,36,010100
180.0,061,36,010200
1797.0,061,36,010300
914.0,061,36,010400
7139.0,061,36,010601
4458.0,061,36,010602
9032.0,061,36,010800
147.0,061,36,010900
7499.0,061,36,011000
5034.0,061,36,011100
837.0,061,36,011201
257.0,061,36,011202
1206.0,061,36,011203
120.0,061,36,011300
1195.0,061,36,011401
2126.0,061,36,011402
3380.0,061,36,011500
3321.0,061,36,011600
3954.0,061,36,011700
9010.0,061,36,011800
996.0,061,36,011900
3504.0,061,36,012000
7917.0,061,36,012100
3125.0,061,36,012200
10300.0,061,36,012400
2501.0,061,36,012500
12658.0,061,36,012600
6681.0,061,36,012700
5896.0,061,36,012800
5743.0,061,36,012900
3472.0,061,36,013000
2825.0,061,36,013100
10094.0,061,36,013200
4870.0,061,36,013300
12980.0,061,36,013400
7000.0,061,36,013500
15234.0,061,36,013600
6430.0,061,36,013700
12704.0,061,36,013800
8702.0,061,36,013900
8175.0,061,36,014000
4186.0,061,36,014200
5.0,061,36,014300
5334.0,061,36,014401
7405.0,061,36,014402
5465.0,061,36,014500
4305.0,061,36,014601
7731.0,061,36,014602
3384.0,061,36,014700
3164.0,061,36,014801
6884.0,061,36,014802
5866.0,061,36,014900
2122.0,061,36,015001
5015.0,061,36,015002
7682.0,061,36,015100
7510.0,061,36,015200
9298.0,061,36,015300
15502.0,061,36,015400
9798.0,061,36,015500
5553.0,061,36,015601
2454.0,061,36,015602
9052.0,061,36,015700
5811.0,061,36,015801
4830.0,061,36,015802
9146.0,061,36,015900
3918.0,061,36,016001
3599.0,061,36,016002
6305.0,061,36,016100
9429.0,061,36,016200
7118.0,061,36,016300
7260.0,061,36,016400
6425.0,061,36,016500
7555.0,061,36,016600
6423.0,061,36,016700
4681.0,061,36,016800
8505.0,061,36,016900
7477.0,061,36,017000
9050.0,061,36,017100
5644.0,061,36,017200
8491.0,061,36,017300
4508.0,061,36,017401
2340.0,061,36,017402
10263.0,061,36,017500
9476.0,061,36,017700
3728.0,061,36,017800
9521.0,061,36,017900
8306.0,061,36,018000
9135.0,061,36,018100
7218.0,061,36,018200
7582.0,061,36,018300
7286.0,061,36,018400
5259.0,061,36,018500
7774.0,061,36,018600
8046.0,061,36,018700
5262.0,061,36,018800
12939.0,061,36,018900
3260.0,061,36,019000
9481.0,061,36,019100
4000.0,061,36,019200
9360.0,061,36,019300
6729.0,061,36,019400
7339.0,061,36,019500
4291.0,061,36,019600
749.0,061,36,019701
2228.0,061,36,019702
2824.0,061,36,019800
9013.0,061,36,019900
3478.0,061,36,020000
1813.0,061,36,020101
4378.0,061,36,020102
3238.0,061,36,020300
5188.0,061,36,020500
3142.0,061,36,020600
3379.0,061,36,020701
5555.0,061,36,020800
3652.0,061,36,020901
7199.0,061,36,021000
9976.0,061,36,021100
4562.0,061,36,021200
5795.0,061,36,021303
3332.0,061,36,021400
4128.0,061,36,021500
8289.0,061,36,021600
8.0,061,36,021703
7110.0,061,36,021800
6415.0,061,36,021900
5977.0,061,36,022000
2451.0,061,36,022102
3090.0,061,36,022200
8022.0,061,36,022301
3426.0,061,36,022302
7616.0,061,36,022400
10631.0,061,36,022500
4563.0,061,36,022600
5638.0,061,36,022700
6185.0,061,36,022800
8437.0,061,36,022900
9402.0,061,36,023000
6604.0,061,36,023100
8788.0,061,36,023200
7109.0,061,36,023300
5480.0,061,36,023400
6132.0,061,36,023501
1931.0,061,36,023502
6969.0,061,36,023600
7957.0,061,36,023700
9278.0,061,36,023801
2453.0,061,36,023802
2596.0,061,36,023900
1742.0,061,36,024000
8108.0,061,36,024100
4188.0,061,36,024200
4505.0,061,36,024301
7601.0,061,36,024302
15642.0,061,36,024500
7615.0,061,36,024700
1304.0,061,36,024900
2832.0,061,36,025100
13903.0,061,36,025300
5758.0,061,36,025500
4511.0,061,36,025700
4167.0,061,36,025900
13492.0,061,36,026100
9033.0,061,36,026300
7688.0,061,36,026500
2201.0,061,36,026700
9431.0,061,36,026900
9744.0,061,36,027100
6898.0,061,36,027300
3667.0,061,36,027500
7315.0,061,36,027700
12413.0,061,36,027900
3191.0,061,36,028100
7653.0,061,36,028300
7050.0,061,36,028500
3960.0,061,36,028700
12188.0,061,36,029100
9338.0,061,36,029300
8440.0,061,36,029500
18.0,061,36,029700
4627.0,061,36,029900
4878.0,061,36,030300
3739.0,061,36,030700
9471.0,061,36,030900
0.0,061,36,031100
8891.0,061,36,031703
7044.0,061,36,031704
0.0,061,36,031900
3553.0,063,36,020100
2660.0,063,36,020200
2154.0,063,36,020300
1574.0,063,36,020400
2084.0,063,36,020500
1150.0,063,36,020600
2948.0,063,36,020700
2605.0,063,36,020900
2833.0,063,36,021000
1195.0,063,36,021100
2143.0,063,36,021200
2089.0,063,36,021300
2198.0,063,36,021400
3314.0,063,36,021700
3311.0,063,36,022000
2360.0,063,36,022100
3725.0,063,36,022200
2604.0,063,36,022300
1888.0,063,36,022401
2792.0,063,36,022500
2407.0,063,36,022601
5776.0,063,36,022602
6558.0,063,36,022702
10303.0,063,36,022711
7988.0,063,36,022712
3467.0,063,36,022803
3281.0,063,36,022804
2145.0,063,36,022901
2932.0,063,36,022902
2279.0,063,36,023001
2355.0,063,36,023100
2743.0,063,36,023200
7160.0,063,36,023300
6889.0,063,36,023401
4331.0,063,36,023402
5569.0,063,36,023404
3448.0,063,36,023405
2872.0,063,36,023500
3882.0,063,36,023600
1637.0,063,36,023700
3089.0,063,36,023800
4322.0,063,36,023901
4920.0,063,36,023902
5882.0,063,36,024001
1879.0,063,36,024002
3859.0,063,36,024101
2758.0,063,36,024102
6740.0,063,36,024201
2708.0,063,36,024202
1156.0,063,36,024301
4752.0,063,36,024302
5829.0,063,36,024303
2592.0,063,36,024401
4952.0,063,36,024404
5256.0,063,36,024405
3247.0,063,36,024406
2886.0,063,36,024501
3762.0,063,36,024502
4573.0,063,36,024600
1010.0,063,36,940001
0.0,063,36,940100
0.0,063,36,990000
1173.0,065,36,020102
1001.0,065,36,020300
2163.0,065,36,020705
3892.0,065,36,020802
2586.0,065,36,020803
2160.0,065,36,020900
1456.0,065,36,021000
1048.0,065,36,021101
2682.0,065,36,021102
1253.0,065,36,021103
1973.0,065,36,021201
2746.0,065,36,021202
3163.0,065,36,021301
4212.0,065,36,021302
2971.0,065,36,021303
2621.0,065,36,021401
2088.0,065,36,021402
2583.0,065,36,021500
5327.0,065,36,021601
2045.0,065,36,021602
2985.0,065,36,021701
2434.0,065,36,021702
2003.0,065,36,021900
3713.0,065,36,022000
2888.0,065,36,022100
2621.0,065,36,022200
3387.0,065,36,022400
4043.0,065,36,022500
2040.0,065,36,022701
4015.0,065,36,022702
2708.0,065,36,022800
6112.0,065,36,023000
4330.0,065,36,023200
2642.0,065,36,023300
4848.0,065,36,023400
2289.0,065,36,023501
4634.0,065,36,023502
3786.0,065,36,023702
2284.0,065,36,023901
2000.0,065,36,023902
4451.0,065,36,024000
1479.0,065,36,024101
2960.0,065,36,024102
4556.0,065,36,024200
3046.0,065,36,024301
3412.0,065,36,024302
2709.0,065,36,024303
3914.0,065,36,024400
4926.0,065,36,024500
6278.0,065,36,024700
3063.0,065,36,024800
5412.0,065,36,024900
3208.0,065,36,025001
3792.0,065,36,025002
3205.0,065,36,025003
2002.0,065,36,025100
4491.0,065,36,025200
6897.0,065,36,025300
5994.0,065,36,025400
4368.0,065,36,025500
4573.0,065,36,025600
2422.0,065,36,025700
1418.0,065,36,025800
1485.0,065,36,025900
2513.0,065,36,026100
6625.0,065,36,026200
3770.0,065,36,026300
5778.0,065,36,026400
997.0,065,36,026500
2738.0,065,36,026600
5471.0,065,36,026700
0.0,065,36,980002
0.0,065,36,980003
0.0,065,36,980100
674.0,067,36,000100
2929.0,067,36,000200
1642.0,067,36,000300
3772.0,067,36,000400
2205.0,067,36,000501
3735.0,067,36,000600
1605.0,067,36,000700
2551.0,067,36,000800
3015.0,067,36,000900
4001.0,067,36,001000
3812.0,067,36,001400
3083.0,067,36,001500
3149.0,067,36,001600
2527.0,067,36,001701
2343.0,067,36,001702
2955.0,067,36,001800
3837.0,067,36,001900
2017.0,067,36,002000
2771.0,067,36,002101
1666.0,067,36,002300
2081.0,067,36,002400
2084.0,067,36,002700
2844.0,067,36,002901
1999.0,067,36,003000
2755.0,067,36,003200
1354.0,067,36,003400
2420.0,067,36,003500
2420.0,067,36,003601
2243.0,067,36,003602
2247.0,067,36,003800
3006.0,067,36,003900
1580.0,067,36,004000
1984.0,067,36,004200
1647.0,067,36,004301
6559.0,067,36,004302
2050.0,067,36,004400
4216.0,067,36,004500
5226.0,067,36,004600
1636.0,067,36,004800
1334.0,067,36,004900
2598.0,067,36,005000
2143.0,067,36,005100
2008.0,067,36,005200
2076.0,067,36,005300
2762.0,067,36,005400
3408.0,067,36,005500
1434.0,067,36,005601
3633.0,067,36,005602
1928.0,067,36,005700
2427.0,067,36,005800
1657.0,067,36,005900
4014.0,067,36,006000
3861.0,067,36,006101
1798.0,067,36,006102
2629.0,067,36,006103
2804.0,067,36,010100
5658.0,067,36,010200
5936.0,067,36,010301
2688.0,067,36,010321
3808.0,067,36,010322
4197.0,067,36,010400
2447.0,067,36,010500
2216.0,067,36,010600
1741.0,067,36,010700
4938.0,067,36,010800
2333.0,067,36,010900
3390.0,067,36,011011
3792.0,067,36,011012
2819.0,067,36,011021
3339.0,067,36,011022
5865.0,067,36,011101
3694.0,067,36,011102
3843.0,067,36,011201
4561.0,067,36,011202
4879.0,067,36,011231
3810.0,067,36,011232
2367.0,067,36,011241
6641.0,067,36,011242
3246.0,067,36,011300
6979.0,067,36,011401
4515.0,067,36,011402
5909.0,067,36,011500
5124.0,067,36,011600
3407.0,067,36,011700
6200.0,067,36,011800
3743.0,067,36,011900
5846.0,067,36,012000
4575.0,067,36,012100
1211.0,067,36,012200
3448.0,067,36,012300
4202.0,067,36,012400
3891.0,067,36,012500
5149.0,067,36,012600
1914.0,067,36,012700
2947.0,067,36,012800
2641.0,067,36,012900
3814.0,067,36,013000
4662.0,067,36,013100
2809.0,067,36,013200
2252.0,067,36,013300
5491.0,067,36,013400
5510.0,067,36,013500
2971.0,067,36,013600
4929.0,067,36,013701
2180.0,067,36,013800
2929.0,067,36,013900
3701.0,067,36,014000
3523.0,067,36,014200
3021.0,067,36,014300
2565.0,067,36,014400
3721.0,067,36,014500
4967.0,067,36,014600
6030.0,067,36,014700
3093.0,067,36,014800
2286.0,067,36,014900
4467.0,067,36,015000
5599.0,067,36,015100
3057.0,067,36,015201
4730.0,067,36,015202
2595.0,067,36,015203
5792.0,067,36,015400
2689.0,067,36,015500
3432.0,067,36,015601
7327.0,067,36,015700
4919.0,067,36,015800
3555.0,067,36,016001
3002.0,067,36,016002
2553.0,067,36,016100
2256.0,067,36,016200
7677.0,067,36,016300
4064.0,067,36,016400
1754.0,067,36,016501
4431.0,067,36,016502
4699.0,067,36,016600
2547.0,067,36,016700
1704.0,067,36,016801
2554.0,067,36,016802
2731.0,067,36,016901
2287.0,067,36,016902
112.0,067,36,940000
3493.0,069,36,050101
11094.0,069,36,050102
6687.0,069,36,050201
6079.0,069,36,050202
4591.0,069,36,050301
4799.0,069,36,050302
6988.0,069,36,050400
6127.0,069,36,050500
6124.0,069,36,050601
4478.0,069,36,050602
3192.0,069,36,050800
2245.0,069,36,050900
2739.0,069,36,051000
2284.0,069,36,051100
3743.0,069,36,051200
4268.0,069,36,051300
2738.0,069,36,051400
3219.0,069,36,051500
3490.0,069,36,051600
1907.0,069,36,051700
2656.0,069,36,051800
5100.0,069,36,051900
5091.0,069,36,052000
3851.0,069,36,052100
2467.0,069,36,052200
3797.0,071,36,000100
2881.0,071,36,000200
6666.0,071,36,000300
4459.0,071,36,000400
3226.0,071,36,000501
3948.0,071,36,000502
3543.0,071,36,000600
4800.0,071,36,001100
2682.0,071,36,001200
3394.0,071,36,001300
5012.0,071,36,001500
6793.0,071,36,001600
3107.0,071,36,002100
3722.0,071,36,002200
1821.0,071,36,002300
4774.0,071,36,010101
5120.0,071,36,010102
4567.0,071,36,010200
3652.0,071,36,010300
4087.0,071,36,010400
8289.0,071,36,010500
7305.0,071,36,010600
6769.0,071,36,010700
3944.0,071,36,010801
5461.0,071,36,010802
3157.0,071,36,010901
6074.0,071,36,010902
4917.0,071,36,011000
2718.0,071,36,011101
4063.0,071,36,011102
4503.0,071,36,011200
7619.0,071,36,011300
3897.0,071,36,011400
6997.0,071,36,011500
4150.0,071,36,011601
3645.0,071,36,011602
4673.0,071,36,011701
4498.0,071,36,011702
4626.0,071,36,011801
2655.0,071,36,011802
6514.0,071,36,011900
3625.0,071,36,012100
3654.0,071,36,012200
5436.0,071,36,012300
4109.0,071,36,012601
3580.0,071,36,012602
4111.0,071,36,012700
4722.0,071,36,012800
2903.0,071,36,012900
4683.0,071,36,013000
4878.0,071,36,013100
5513.0,071,36,013201
2090.0,071,36,013202
7177.0,071,36,013300
2993.0,071,36,013400
6476.0,071,36,013500
6612.0,071,36,013600
2751.0,071,36,013700
2821.0,071,36,013800
4539.0,071,36,013900
3890.0,071,36,014101
6153.0,071,36,014102
3628.0,071,36,014201
5960.0,071,36,014202
4933.0,071,36,014301
6968.0,071,36,014302
4461.0,071,36,014400
4297.0,071,36,014501
5106.0,071,36,014502
7111.0,071,36,014600
3841.0,071,36,014700
6472.0,071,36,014800
3547.0,071,36,014900
5360.0,071,36,015003
6806.0,071,36,015004
4589.0,071,36,015005
6513.0,071,36,015006
5551.0,071,36,015100
9858.0,071,36,015200
3261.0,073,36,040200
2650.0,073,36,040300
3327.0,073,36,040400
2558.0,073,36,040500
7413.0,073,36,040600
6235.0,073,36,040700
4570.0,073,36,040801
3863.0,073,36,040802
3401.0,073,36,401200
4660.0,073,36,401300
0.0,073,36,990000
3622.0,075,36,020100
3846.0,075,36,020200
2178.0,075,36,020301
3500.0,075,36,020302
5156.0,075,36,020400
6065.0,075,36,020500
4924.0,075,36,020600
4205.0,075,36,020701
4404.0,075,36,020702
4965.0,075,36,020703
3639.0,075,36,020800
2460.0,075,36,020901
5884.0,075,36,020902
5820.0,075,36,021000
3821.0,075,36,021101
2258.0,075,36,021102
2910.0,075,36,021103
2633.0,075,36,021104
6681.0,075,36,021200
4726.0,075,36,021300
7912.0,075,36,021401
1459.0,075,36,021402
2859.0,075,36,021501
6706.0,075,36,021502
2906.0,075,36,021601
3523.0,075,36,021602
3798.0,075,36,021603
4264.0,075,36,021604
3389.0,075,36,021605
0.0,075,36,990000
4612.0,077,36,590100
1999.0,077,36,590201
3796.0,077,36,590202
3866.0,077,36,590300
5278.0,077,36,590400
2977.0,077,36,590500
1830.0,077,36,590600
4111.0,077,36,590700
5117.0,077,36,590800
2227.0,077,36,590900
3517.0,077,36,591000
2866.0,077,36,591100
2026.0,077,36,591200
3227.0,077,36,591300
5700.0,077,36,591400
3541.0,077,36,591500
4289.0,077,36,591600
3666.0,079,36,010100
8302.0,079,36,010200
4708.0,079,36,010300
3457.0,079,36,010400
5220.0,079,36,010500
3914.0,079,36,010600
2526.0,079,36,010700
3255.0,079,36,010800
7519.0,079,36,010900
4197.0,079,36,011000
5932.0,079,36,011100
7463.0,079,36,011200
3991.0,079,36,011300
4928.0,079,36,011400
6278.0,079,36,011500
5778.0,079,36,011600
4968.0,079,36,011700
7793.0,079,36,011800
5513.0,079,36,011900
6756.0,081,36,000100
3425.0,081,36,000200
4896.0,081,36,000400
4208.0,081,36,000600
5928.0,081,36,000700
3728.0,081,36,000800
3890.0,081,36,001000
4727.0,081,36,001200
3810.0,081,36,001400
2967.0,081,36,001600
3224.0,081,36,001800
1850.0,081,36,001900
2019.0,081,36,002000
2220.0,081,36,002200
2249.0,081,36,002400
6592.0,081,36,002500
2503.0,081,36,002600
3384.0,081,36,002800
1442.0,081,36,003000
1032.0,081,36,003100
1690.0,081,36,003200
2922.0,081,36,003300
2573.0,081,36,003400
3830.0,081,36,003600
0.0,081,36,003700
2520.0,081,36,003800
1658.0,081,36,003900
2267.0,081,36,004001
1639.0,081,36,004002
4496.0,081,36,004200
2660.0,081,36,004300
3872.0,081,36,004401
3290.0,081,36,004500
3910.0,081,36,004700
62.0,081,36,005000
2001.0,081,36,005100
2769.0,081,36,005200
4666.0,081,36,005300
5200.0,081,36,005400
933.0,081,36,005500
4084.0,081,36,005700
5921.0,081,36,005800
4315.0,081,36,005900
5757.0,081,36,006100
6202.0,081,36,006201
7083.0,081,36,006202
5204.0,081,36,006300
3418.0,081,36,006501
4161.0,081,36,006502
4527.0,081,36,006900
3813.0,081,36,007100
4058.0,081,36,007300
4492.0,081,36,007500
1596.0,081,36,007700
3384.0,081,36,007900
1389.0,081,36,008100
3143.0,081,36,008300
1129.0,081,36,008500
3030.0,081,36,008600
5196.0,081,36,008700
3691.0,081,36,008800
2600.0,081,36,009100
2922.0,081,36,009400
2520.0,081,36,009500
4024.0,081,36,009600
3593.0,081,36,009700
2844.0,081,36,009800
0.0,081,36,009900
4798.0,081,36,010000
2695.0,081,36,010100
3132.0,081,36,010200
3863.0,081,36,010300
3320.0,081,36,010400
4012.0,081,36,010500
3939.0,081,36,010600
0.0,081,36,010701
3504.0,081,36,010800
3635.0,081,36,011000
3413.0,081,36,011100
2202.0,081,36,011200
4295.0,081,36,011300
1150.0,081,36,011400
2249.0,081,36,011500
2335.0,081,36,011600
3841.0,081,36,011700
2757.0,081,36,011800
1576.0,081,36,011900
2681.0,081,36,012000
2268.0,081,36,012100
3373.0,081,36,012200
2741.0,081,36,012301
3261.0,081,36,012400
1851.0,081,36,012500
2798.0,081,36,012601
2628.0,081,36,012602
2389.0,081,36,012800
1620.0,081,36,013000
2604.0,081,36,013200
5616.0,081,36,013400
1447.0,081,36,013500
1935.0,081,36,013600
1842.0,081,36,013700
3609.0,081,36,013800
3890.0,081,36,014000
1755.0,081,36,014100
4219.0,081,36,014201
2739.0,081,36,014202
4205.0,081,36,014300
2223.0,081,36,014400
2197.0,081,36,014500
3227.0,081,36,014700
2051.0,081,36,014800
2228.0,081,36,014900
3017.0,081,36,015000
2435.0,081,36,015100
3067.0,081,36,015200
2029.0,081,36,015300
2521.0,081,36,015400
2499.0,081,36,015500
3365.0,081,36,015600
1508.0,081,36,015700
3680.0,081,36,015801
4862.0,081,36,015802
3932.0,081,36,015900
2556.0,081,36,016100
3788.0,081,36,016300
3828.0,081,36,016400
3625.0,081,36,016600
3235.0,081,36,016800
5779.0,081,36,016900
2790.0,081,36,017000
0.0,081,36,017100
2333.0,081,36,017200
2564.0,081,36,017400
2408.0,081,36,017600
2214.0,081,36,017800
979.0,081,36,017900
1486.0,081,36,018000
3727.0,081,36,018101
3683.0,081,36,018102
2602.0,081,36,018200
6475.0,081,36,018300
2147.0,081,36,018401
2440.0,081,36,018402
3777.0,081,36,018501
3491.0,081,36,018502
2063.0,081,36,018600
3077.0,081,36,018700
1493.0,081,36,018800
3542.0,081,36,018900
2437.0,081,36,019000
2092.0,081,36,019200
2549.0,081,36,019400
2877.0,081,36,019600
3117.0,081,36,019800
888.0,081,36,019900
1675.0,081,36,020200
2307.0,081,36,020400
1176.0,081,36,020500
1930.0,081,36,020600
2847.0,081,36,020800
2302.0,081,36,021200
6967.0,081,36,021400
4483.0,081,36,021600
4.0,081,36,021900
6012.0,081,36,022001
6650.0,081,36,022002
0.0,081,36,022900
2274.0,081,36,023000
5271.0,081,36,023200
8843.0,081,36,023500
2924.0,081,36,023600
4951.0,081,36,023800
6402.0,081,36,024000
6346.0,081,36,024300
5770.0,081,36,024500
0.0,081,36,024600
1504.0,081,36,024700
5043.0,081,36,024900
6119.0,081,36,025100
3898.0,081,36,025301
3053.0,081,36,025302
9155.0,081,36,025400
1471.0,081,36,025500
1419.0,081,36,025700
2405.0,081,36,025800
3524.0,081,36,025900
2425.0,081,36,026000
7139.0,081,36,026100
1167.0,081,36,026200
6780.0,081,36,026300
2643.0,081,36,026400
4213.0,081,36,026500
1907.0,081,36,026600
6229.0,081,36,026700
5152.0,081,36,026901
4363.0,081,36,026902
1999.0,081,36,027000
8359.0,081,36,027100
2384.0,081,36,027200
7991.0,081,36,027300
1722.0,081,36,027400
6907.0,081,36,027500
1198.0,081,36,027600
7779.0,081,36,027700
2368.0,081,36,027800
6541.0,081,36,027900
1926.0,081,36,028000
4462.0,081,36,028100
1790.0,081,36,028200
7446.0,081,36,028300
4354.0,081,36,028400
5152.0,081,36,028500
6321.0,081,36,028700
4703.0,081,36,028800
5043.0,081,36,028900
6476.0,081,36,029100
1109.0,081,36,029300
7252.0,081,36,029400
3559.0,081,36,029500
2265.0,081,36,029700
0.0,081,36,029900
4372.0,081,36,030600
7954.0,081,36,030902
6379.0,081,36,030903
3632.0,081,36,030904
5973.0,081,36,031700
4958.0,081,36,032000
3809.0,081,36,032700
2562.0,081,36,032800
3918.0,081,36,032900
7168.0,081,36,033000
0.0,081,36,033100
3580.0,081,36,033401
13157.0,081,36,033402
3391.0,081,36,033700
3357.0,081,36,033900
3352.0,081,36,034700
4215.0,081,36,035100
2907.0,081,36,035200
2432.0,081,36,035300
3820.0,081,36,035700
3979.0,081,36,035800
2960.0,081,36,036100
2014.0,081,36,036300
3463.0,081,36,036500
3348.0,081,36,036600
2667.0,081,36,036700
2502.0,081,36,036800
1741.0,081,36,037100
2663.0,081,36,037300
4155.0,081,36,037500
6476.0,081,36,037600
3792.0,081,36,037700
7232.0,081,36,037900
7583.0,081,36,038100
0.0,081,36,038301
0.0,081,36,038302
2387.0,081,36,038400
2986.0,081,36,039400
1762.0,081,36,039800
4173.0,081,36,039900
1299.0,081,36,040000
7085.0,081,36,040100
1681.0,081,36,040200
7208.0,081,36,040300
4600.0,081,36,040400
3291.0,081,36,040500
8285.0,081,36,040700
6046.0,081,36,040900
3935.0,081,36,041100
4705.0,081,36,041300
4103.0,081,36,041400
4056.0,081,36,041500
2496.0,081,36,042400
507.0,081,36,042600
5393.0,081,36,042700
1403.0,081,36,043200
1818.0,081,36,043400
3425.0,081,36,043701
6033.0,081,36,043702
4357.0,081,36,043900
3766.0,081,36,044000
3442.0,081,36,044301
4902.0,081,36,044302
3182.0,081,36,044400
3247.0,081,36,044601
4843.0,081,36,044602
2936.0,081,36,044800
2183.0,081,36,045000
1096.0,081,36,045200
4543.0,081,36,045400
14205.0,081,36,045500
1368.0,081,36,045600
3033.0,081,36,045700
2246.0,081,36,045800
3691.0,081,36,045900
5920.0,081,36,046000
2767.0,081,36,046100
8694.0,081,36,046200
4023.0,081,36,046300
1685.0,081,36,046400
3348.0,081,36,046500
3660.0,081,36,046600
6765.0,081,36,046700
3083.0,081,36,046800
7860.0,081,36,046900
3205.0,081,36,047000
4415.0,081,36,047100
4204.0,081,36,047200
4007.0,081,36,047300
4142.0,081,36,047500
1456.0,081,36,047600
5506.0,081,36,047800
5170.0,081,36,047900
2684.0,081,36,048000
6130.0,081,36,048100
1504.0,081,36,048200
4399.0,081,36,048300
5377.0,081,36,048400
4620.0,081,36,048500
1712.0,081,36,048900
4597.0,081,36,049200
1914.0,081,36,049301
2669.0,081,36,049302
1343.0,081,36,049500
3254.0,081,36,049600
2854.0,081,36,049700
5123.0,081,36,049900
4362.0,081,36,050000
1246.0,081,36,050201
1351.0,081,36,050202
1921.0,081,36,050400
1467.0,081,36,050500
1652.0,081,36,050600
3943.0,081,36,050700
1846.0,081,36,050800
1955.0,081,36,051000
2068.0,081,36,051100
2850.0,081,36,051200
2146.0,081,36,051300
2757.0,081,36,051500
1854.0,081,36,051600
1959.0,081,36,051700
2196.0,081,36,051800
1695.0,081,36,052000
1958.0,081,36,052100
1777.0,081,36,052200
1516.0,081,36,052400
1864.0,081,36,052500
1998.0,081,36,052600
1405.0,081,36,052800
2389.0,081,36,053000
2943.0,081,36,053100
1994.0,081,36,053200
1956.0,081,36,053401
1405.0,081,36,053500
1913.0,081,36,053601
1696.0,081,36,053800
4413.0,081,36,053900
4535.0,081,36,054000
5429.0,081,36,054200
4126.0,081,36,054500
4909.0,081,36,054700
2351.0,081,36,054800
5807.0,081,36,054900
4745.0,081,36,055100
2950.0,081,36,055200
